Full Address,LatLong
"407 EAST 70TH   STREET                    New York, NY 10021",0
"63 EAST 79TH STREET New York, NY 10075",0
"513 EAST 86TH   STREET New York, NY 10028",0
"151 EAST 86TH   STREET New York, NY 10028",0
"301 EAST 81ST   STREET                    New York, NY 10028",0
"157 EAST 74TH   STREET New York, NY 10021",0
"152 EAST 71ST   STREET                    New York, NY 10021",0
"515 EAST 75TH   STREET                    New York, NY 10021",0
"156 EAST 89TH STREET                      New York, NY 10128",0
"532 EAST 79TH   STREET New York, NY 10075",0
"245 EAST 93RD STREET New York, NY 10128",0
"400 EAST 90TH STREET New York, NY 10128",0
"500A EAST 87TH   STREET New York, NY 10128",0
"215 EAST 96TH   STREET New York, NY 10128",0
"67 EAST 80TH STREET New York, NY 10075",0
"420 EAST 66TH   STREET                    New York, NY 10065",0
"245 EAST 93 ST                            New York, NY 10128",0
"420 EAST 72ND   STREET                    New York, NY 10021",0
"692 MADISON AVENUE                        New York, NY 10065",0
"1337 THIRD AVENUE                         New York, NY 10075",0
"1039 MADISON AVE New York, NY 10075",0
"140 EAST 95TH STREET New York, NY 10128",0
"181 EAST 65TH   STREET New York, NY 10065",0
"1808 2 AVENUE                             New York, NY 10128",0
"210 EAST 73RD   STREET                    New York, NY 10021",0
"42 EAST 73RD STREET New York, NY 10021",0
"955 FIFTH AVENUE New York, NY 10075",0
"266-268 EAST 78TH STREET                  New York, NY 10075",0
"413 EAST 78TH   STREET                    New York, NY 10075",0
"300 EAST 77TH STREET New York, NY 10075",0
"166 EAST 61ST STREET New York, NY 10065",0
"129 EAST 94TH STREET                      New York, NY 10128",0
"531 E 83RD STREET New York, NY 10028",0
"413 EAST 82ND STREET New York, NY 10028",0
"511 EAST 78TH   STREET                    New York, NY 10075",0
"990 FIFTH AVENUE New York, NY 10075",0
"55 EAST 93RD   STREET                     New York, NY 10128",0
"1665 FIRST AVENUE New York, NY 10028",0
"65 EAST 96TH   STREET                     New York, NY 10128",0
"1180 2 AVENUE New York, NY 10065",0
"63 EAST 82ND   STREET New York, NY 10028",0
"63 EAST 80TH STREET                       New York, NY 10075",0
"1731-1735 YORK AVENUE                     New York, NY 10128",0
"304 EAST 73RD   STREET New York, NY 10021",0
"245 EAST 93RD New York, NY 10128",0
"1235 PARK AVENUE                          New York, NY 10128",0
"507 EAST 80TH STREET                      New York, NY 10075",0
"570 PARK AVE New York, NY 10065",0
"900 PARK AVENUE                           New York, NY 10075",0
"178 EAST 64TH   STREET                    New York, NY 10065",0
"1540 SECOND AVENUE                        New York, NY 10028",0
"340 EAST 80TH  STREET New York, NY 10075",0
"646 PARK AVENUE New York, NY 10065",0
"201 EAST 79 STREET New York, NY 10075",0
"141 EAST 63RD   STREET New York, NY 10065",0
"1591 SECOND AVENUE                        New York, NY 10028",0
"310 EAST 86TH STREET                      New York, NY 10028",0
"530-540 EAST 73RD STREET                  New York, NY 10021",0
"220 EAST 87TH STREET New York, NY 10128",0
"28 EAST 72ND STREET                       New York, NY 10021",0
"1 GRACIE SQUARE New York, NY 10028",0
"174 EAST 64TH STREET New York, NY 10065",0
"416 EAST 78TH   STREET                    New York, NY 10075",0
"518 EAST 63RD   STREET                    New York, NY 10065",0
"146 EAST 89TH STREET                      New York, NY 10128",0
"300 E. 71ST STREET New York, NY 10021",0
"115 EAST 87TH   STREET New York, NY 10128",0
"188 EAST 64 New York, NY 10065",0
"201 E 66                                  New York, NY 10065",0
"1566 THIRD AVENUE                         New York, NY 10128",0
"1067 PARK AVENUE                          New York, NY 10128",0
"525 EAST 80TH STREET                      New York, NY 10075",0
"166 EAST 92 STREET New York, NY 10128",0
"330 EAST 75 ST                            New York, NY 10021",0
"404 EAST 79TH   STREET                    New York, NY 10075",0
"404 EAST 66TH STREET                      New York, NY 10065",0
"178 EAST 80TH New York, NY 10075",0
"309 EAST 87TH   STREET New York, NY 10128",0
"53 EAST 92ND   STREET                     New York, NY 10128",0
"1115 5TH AVENUE New York, NY 10128",0
"225 EAST 79TH   STREET New York, NY 10075",0
"300 EAST 95TH   STREET                    New York, NY 10128",0
"215 EAST 77TH   STREET                    New York, NY 10075",0
"221 EAST 62ND STREET                      New York, NY 10065",0
"120 EAST 90TH STREET                      New York, NY 10128",0
"130 EAST 63RD STREET New York, NY 10065",0
"525 EAST 73RD   STREET                    New York, NY 10021",0
"56-60 EAST 87TH STREET New York, NY 10128",0
"413 EAST 81ST   STREET                    New York, NY 10028",0
"10 EAST 81ST STREET New York, NY 10028",0
"49 EAST 68TH STREET                       New York, NY 10065",0
"115 EAST 86TH STREET New York, NY 10028",0
"300 EAST 77 STREET New York, NY 10075",0
"935 PARK AVENUE New York, NY 10028",0
"108 EAST 66TH   STREET New York, NY 10065",0
"518 EAST 83RD STREET                      New York, NY 10028",0
"526 EAST 84TH STREET New York, NY 10028",0
"1438 THIRD AVENUE                         New York, NY 10028",0
"210 EAST 90TH STREET New York, NY 10128",0
"1495 3 AVENUE                             New York, NY 10028",0
"115 EAST 90TH STREET New York, NY 10128",0
"11 E 87TH STREET New York, NY 10128",0
"511 EAST 78TH   STREET New York, NY 10075",0
"300 EAST 71ST STREET                      New York, NY 10021",0
"150 EAST 85TH STREET New York, NY 10028",0
"180 EAST 79TH STREET New York, NY 10075",0
"500 EAST 83RD STREET New York, NY 10028",0
"55 EAST 86TH   STREET New York, NY 10028",0
"233 EAST 70TH STREET                      New York, NY 10021",0
"160 EAST 65TH STREET New York, NY 10065",0
"542 EAST 79TH   STREET                    New York, NY 10075",0
"130 EAST 75TH   STREET New York, NY 10021",0
"188 EAST 70TH STREET New York, NY 10021",0
"139 EAST 79TH STREET New York, NY 10075",0
"124 EAST 79TH STREET New York, NY 10075",0
"176 EAST 77TH STREET New York, NY 10075",0
"403 EAST 87TH   STREET New York, NY 10128",0
"49 EAST 96TH STREET New York, NY 10128",0
"235 EAST 87TH   STREET New York, NY 10128",0
"1435 LEXINGTON AVENUE New York, NY 10128",0
"59 EAST 72ND STREET New York, NY 10021",0
"112 EAST 83RD   STREET New York, NY 10028",0
"930 5 AVENUE New York, NY 10021",0
"301 EAST 64TH New York, NY 10065",0
"44 EAST 67TH   STREET                     New York, NY 10065",0
"211 EAST 79TH   STREET                    New York, NY 10075",0
"121 EAST 88TH   STREET New York, NY 10128",0
"35 EAST 85 STREET New York, NY 10028",0
"108 EAST 86TH STREET New York, NY 10028",0
"108 EAST 66TH STREET New York, NY 10065",0
"315 E 70TH ST New York, NY 10021",0
"1150 PARK AVENUE New York, NY 10128",0
"1114 MADISON AVENUE                       New York, NY 10028",0
"181 EAST 90TH   STREET New York, NY 10128",0
"128 EAST 93RD   STREET                    New York, NY 10128",0
"214 EAST 70TH   STREET                    New York, NY 10021",0
"411 EAST 85TH STREET New York, NY 10028",0
"166 EAST 63 STREET                        New York, NY 10065",0
"405 EAST 73RD   STREET                    New York, NY 10021",0
"701 MADISON AVENUE                        New York, NY 10065",0
"303 EAST 77TH   STREET                    New York, NY 10075",0
"520 EAST 76TH   STREET New York, NY 10021",0
"225 EAST 74TH STREET New York, NY 10021",0
"301 EAST 87 New York, NY 10128",0
"580 PARK AVENUE New York, NY 10065",0
"1526 1 AVENUE New York, NY 10075",0
"435 EAST 86TH STREET New York, NY 10028",0
"401 EAST 84TH   STREET New York, NY 10028",0
"165 EAST 73RD   STREET                    New York, NY 10021",0
"3 EAST 85TH STREET New York, NY 10028",0
"70 EAST 96TH STREET New York, NY 10128",0
"333 EAST 68 STREET New York, NY 10065",0
"167 EAST 61 STREET New York, NY 10065",0
"1234 MADISON AVENUE                       New York, NY 10128",0
"516 EAST 78TH STREET New York, NY 10075",0
"308 EAST 72ND STREET                      New York, NY 10021",0
"188 EAST 64TH STREET New York, NY 10065",0
"11 EAST 75TH   STREET New York, NY 10021",0
"527 EAST 78TH   STREET                    New York, NY 10075",0
"402 EAST 74TH STREET New York, NY 10021",0
"116 EAST 70TH STREET                      New York, NY 10021",0
"405 EAST 63RD   STREET New York, NY 10065",0
"520 EAST 81ST   STREET                    New York, NY 10028",0
"160 EAST 72ND STREET New York, NY 10021",0
"1140 FIFTH AVENUE New York, NY 10128",0
"162 EAST 83RD STREET                      New York, NY 10028",0
"179 EAST 78TH STREET New York, NY 10075",0
"200 EAST 62 New York, NY 10065",0
"1474 THIRD AVENUE New York, NY 10028",0
"773 LEXINGTON AVENUE New York, NY 10065",0
"505 EAST 79 ST New York, NY 10075",0
"425 EAST 63 STREET New York, NY 10065",0
"7 GRACIE SQUARE New York, NY 10028",0
"430 EAST 87TH STREET New York, NY 10128",0
"61 EAST 86TH   STREET                     New York, NY 10028",0
"3 EAST 69TH STREET New York, NY 10021",0
"40 EAST 78 STREET                         New York, NY 10075",0
"1071 THIRD AVENUE New York, NY 10065",0
"1220 LEXINGTON AVE                        New York, NY 10028",0
"525 EAST 82 STREET New York, NY 10028",0
"415 EAST 82ND   STREET New York, NY 10028",0
"340 EAST 64 ST                            New York, NY 10065",0
"1160 PARK AVENUE New York, NY 10128",0
"1040 LEXINGTON AVENUE New York, NY 10021",0
"245 EAST 93RD   STREET                    New York, NY 10128",0
"863 PARK AVENUE New York, NY 10075",0
"3 EAST 69TH   STREET New York, NY 10021",0
"136 EAST 65TH   STREET                    New York, NY 10065",0
"22 EAST 81ST STREET                       New York, NY 10028",0
"162 EAST 91 STREET New York, NY 10128",0
"300 EAST 77TH   STREET                    New York, NY 10075",0
"308 EAST 86TH STREET New York, NY 10028",0
"522 EAST 88TH STREET New York, NY 10128",0
"117 EAST 81ST   STREET                    New York, NY 10028",0
"910 PARK AVENUE New York, NY 10075",0
"555 EAST 78TH   STREET New York, NY 10075",0
"1175 PARK AVENUE New York, NY 10128",0
"340 EAST 93RD New York, NY 10128",0
"120 E 83RD ST New York, NY 10028",0
"350 EAST 72 STREET                        New York, NY 10021",0
"834 5 AVENUE New York, NY 10065",0
"1651 FIRST AVENUE                         New York, NY 10028",0
"188 EAST 64                               New York, NY 10065",0
"309 EAST 87TH ST New York, NY 10128",0
"12 EAST 88TH   STREET New York, NY 10128",0
"168 EAST 80TH   STREET                    New York, NY 10075",0
"205 E 78 ST New York, NY 10075",0
"175 EAST 79TH STREET New York, NY 10075",0
"444 EAST 84TH STREET New York, NY 10028",0
"956 FIFTH AVE New York, NY 10075",0
"9 EAST 96TH STREET New York, NY 10128",0
"174 EAST 73RD   STREET                    New York, NY 10021",0
"155 EAST 76TH   STREET New York, NY 10021",0
"436 EAST 88TH STREET                      New York, NY 10128",0
"123 EAST 75TH STREET New York, NY 10021",0
"403 EAST 62ND STREET                      New York, NY 10065",0
"205 EAST 89 STREET New York, NY 10128",0
"215 EAST 81ST                             New York, NY 10028",0
"201 EAST 80TH ST                          New York, NY 10075",0
"30 EAST 95TH STREET New York, NY 10128",0
"515 EAST 86TH STREET                      New York, NY 10028",0
"65 E 96TH ST                              New York, NY 10128",0
"640 PARK AVENUE New York, NY 10065",0
"49 EAST 82ND STREET                       New York, NY 10028",0
"71 EAST 77TH STREET New York, NY 10075",0
"444 EAST 86TH STREET                      New York, NY 10028",0
"885 PARK AVENUE New York, NY 10075",0
"733 PARK AVENUE New York, NY 10021",0
"444 EAST 84TH ST. New York, NY 10028",0
"445 EAST 78TH   STREET New York, NY 10075",0
"1593 SECOND AVENUE                        New York, NY 10028",0
"233 EAST 69 STREET New York, NY 10021",0
"57 EAST 90TH   STREET New York, NY 10128",0
"55 EAST 72ND STREET New York, NY 10021",0
"174 E 74TH ST New York, NY 10021",0
"1403 SECOND AVENUE                        New York, NY 10021",0
"162 EAST 82ND   STREET New York, NY 10028",0
"340 EAST 83 STREET New York, NY 10028",0
"425 EAST 78 STREET New York, NY 10075",0
"N/A EAST 95TH   STREET                    New York, NY 10128",0
"847 LEXINGTON AVENUE                      New York, NY 10065",0
"64 EAST 80TH STREET New York, NY 10075",0
"144 EAST 84TH STREET New York, NY 10028",0
"500A EAST 87TH   STREET                   New York, NY 10128",0
"130 EAST END AVENUE New York, NY 10028",0
"18 EAST 78TH STREET New York, NY 10075",0
"150 EAST 74TH STREET                      New York, NY 10021",0
"216-218 EAST 75TH STREET New York, NY 10021",0
"55 EAST 92ND   STREET                     New York, NY 10128",0
"403 EAST 62ND   STREET                    New York, NY 10065",0
"45 EAST 66 STREET                         New York, NY 10065",0
"212 EAST 88TH STREET New York, NY 10128",0
"1683 3 AVENUE                             New York, NY 10128",0
